Object
30
 -100000 Global Angle eric_raheem_head:eric_raheem_head -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_ankle:eric_raheem_l_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_elbow:eric_raheem_l_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_knee_fixed:eric_raheem_l_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_wrist:eric_raheem_l_wrist -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_back:eric_raheem_mid_back -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_front:eric_raheem_mid_front -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_ankle:eric_raheem_r_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_elbow:eric_raheem_r_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_knee_fixed:eric_raheem_r_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_wrist:eric_raheem_r_wrist -100000 -100000 -100000 -100000 -100000 -100000
Frame Sub Frame RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY T
 -100000 rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm m
4747 0 -1.31944 -1.0363 0.129904 1417.11 -324.335 149.04 2.66388 1.47831 1.83798 1821.67 -612.757 434.06 1.45231 0.650404 0.791964 1623.01 -159.449 216.62 1.48322 1.08315 -0.49581 1915.15 -401.122 160.165 1.38198 -2.72734 -0.213436 1450.01 -149.278 356.042 -100000 -100000 -100000 -100000 -100000 -100000 2.85394 3.19763 0.321025 1706.28 -597.951 246.682 -1.79585 -2.03522 1.38234 1691.9 -410.231 560.442 4.07264 1.81549 -0.204243 1250.59 -650.091 133.524 -100000 -100000 -100000 -100000 -100000 -100000 -2.53648 -0.178678 -0.140625 1068.89 -531.586 290.16
4748 0 -1.33677 -1.01584 0.11054 1425.22 -318.086 150.779 2.68017 1.43517 1.82056 1824.22 -615.682 434.169 1.47299 0.635325 0.776649 1634.09 -158.993 218.395 1.50545 1.0741 -0.505603 1922.65 -406.314 159.576 1.34865 -2.74023 -0.224801 1461.61 -145.069 359.178 -100000 -100000 -100000 -100000 -100000 -100000 2.88059 3.17236 0.352291 1708.84 -604.85 243.973 -1.80534 -1.98803 1.37712 1702.71 -413.585 560.295 4.09234 1.78747 -0.138169 1250.12 -638.877 135.63 -100000 -100000 -100000 -100000 -100000 -100000 -2.54263 -0.143488 -0.147492 1072.22 -514.449 292.80
4749 0 -1.35897 -1.00403 0.0954887 1434.17 -312.467 153.103 2.69186 1.38878 1.81955 1827.12 -618.517 434.35 1.46128 0.626243 0.768341 1644.78 -159.031 219.33 1.49818 1.06851 -0.52443 1928.14 -411.914 158.564 1.30654 -2.7547 -0.235012 1473.34 -140.869 362.388 -100000 -100000 -100000 -100000 -100000 -100000 2.90624 3.14434 0.385961 1709.82 -607.326 243.012 -1.81291 -1.94167 1.38206 1712.52 -416.793 560.408 4.1084 1.79065 -0.0715768 1249.17 -627.082 137.84 -100000 -100000 -100000 -100000 -100000 -100000 -2.54707 -0.106827 -0.153628 1076.01 -497.341 295.45
4750 0 -1.37251 -0.983308 0.0801594 1442.35 -306.282 154.684 2.70499 1.34959 1.80158 1829.84 -621.336 434.665 1.47685 0.595716 0.805261 1656.74 -158.56 219.294 1.47545 1.01576 -0.605057 1933.52 -418.951 158.067 1.25207 -2.76476 -0.24415 1485 -136.913 365.751 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.83091 -1.91333 1.35109 1722.63 -419.962 560.029 4.13772 1.72755 -0.0299677 1249.31 -614.872 139.648 -100000 -100000 -100000 -100000 -100000 -100000 -2.54848 -0.0728292 -0.152133 1080.82 -480.296 298.07
4751 0 -1.39286 -0.968739 0.0650782 1451.3 -300.886 156.817 2.71872 1.3064 1.79795 1832.32 -624.334 434.889 1.48135 0.58414 0.791422 1667.71 -158.721 220.642 1.50454 1.00168 -0.642559 1938.8 -425.013 156.835 1.22754 -2.77749 -0.257562 1497.21 -133.036 368.747 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.84218 -1.88319 1.33382 1731.89 -423.419 559.618 4.16365 1.66425 0.0141324 1249.72 -602.748 141.888 -100000 -100000 -100000 -100000 -100000 -100000 -2.55168 -0.0370028 -0.156712 1085.65 -463.325 300.75
4752 0 -1.41402 -0.945406 0.0476791 1459.51 -295.848 158.733 2.73213 1.26549 1.77921 1835.02 -627.04 435.356 1.49013 0.574082 0.775862 1678.81 -159.043 222.105 1.51763 0.988621 -0.667786 1944.25 -431.195 155.649 1.17846 -2.7877 -0.264948 1509.11 -129.439 371.909 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.85255 -1.82993 1.33397 1741.89 -427.618 559.349 4.18357 1.6127 0.0674769 1250.28 -590.709 143.782 -100000 -100000 -100000 -100000 -100000 -100000 -2.57281 0.0321037 -0.133131 1091.26 -446.319 302.97
4753 0 -1.42125 -0.910267 0.0290566 1466.83 -289.647 159.548 2.74581 1.22365 1.76056 1837.65 -629.747 435.858 1.49921 0.558829 0.762954 1689.77 -159.547 223.218 1.56878 1.01585 -0.63415 1950.32 -437.234 153.341 1.13995 -2.79706 -0.276407 1521.31 -125.878 374.971 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.84492 -1.78859 1.32227 1749.91 -431.508 559.737 4.13445 1.84142 0.386336 1249.53 -578.712 146.922 -100000 -100000 -100000 -100000 -100000 -100000 -2.57443 0.0660785 -0.13664 1097.11 -429.477 305.63
4754 0 -1.43124 -0.88575 0.0120416 1475.22 -283.766 160.814 2.75925 1.18261 1.74069 1840.21 -632.408 436.399 1.5042 0.544365 0.748034 1700.73 -160.17 224.28 1.59246 1.00855 -0.650587 1955.56 -443.209 152.03 1.09809 -2.80738 -0.284532 1533.6 -122.545 377.972 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.85731 -1.74424 1.31269 1758.74 -435.888 559.34 4.1639 1.7642 0.404352 1250.63 -566.657 148.875 -100000 -100000 -100000 -100000 -100000 -100000 -2.5793 0.0826662 -0.126684 1103.36 -412.458 308.06
4755 0 -1.43018 -0.861232 -0.00522684 1484.12 -277.278 161.373 2.77187 1.13783 1.72388 1843.09 -635.018 437.229 1.51683 0.528776 0.733321 1711.82 -160.968 225.439 1.60526 1.02156 -0.678095 1960.35 -449.599 150.847 1.05628 -2.81653 -0.294004 1546.04 -119.303 380.915 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.86752 -1.69957 1.30322 1767.21 -440.342 558.891 4.17813 1.71515 0.482184 1252.46 -554.039 151.132 -100000 -100000 -100000 -100000 -100000 -100000 -2.57934 0.116311 -0.130637 1110.24 -395.891 310.56
4756 0 -1.44485 -0.841712 -0.0159732 1493.35 -272.407 163.242 2.78284 1.09756 1.70835 1845.41 -637.722 437.78 1.52799 0.512233 0.719334 1722.83 -161.935 226.459 1.62066 0.974767 -0.707166 1964.68 -455.472 149.628 1.01769 -2.82545 -0.302421 1558.57 -116.28 383.749 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.87848 -1.6599 1.28813 1775.92 -444.989 558.195 4.34393 1.47016 -0.135567 1255.28 -541.736 150.994 -100000 -100000 -100000 -100000 -100000 -100000 -2.59271 0.159124 -0.0321468 1116.56 -379.106 311.68
4757 0 -1.47689 -0.829765 -0.0262574 1503.28 -269.585 165.95 2.80507 1.03988 1.68164 1847.37 -640.124 438.466 1.53461 0.49693 0.706053 1733.78 -163.105 227.284 1.64017 0.985715 -0.735203 1969.11 -461.813 148.513 0.973671 -2.83289 -0.311937 1571.13 -113.352 386.562 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.88814 -1.61916 1.2747 1783.98 -449.834 557.562 4.36231 1.433 -0.123603 1257.91 -529.621 152.88 -100000 -100000 -100000 -100000 -100000 -100000 -2.60249 0.141989 -0.0360607 1124.69 -362.302 314.24
4758 0 -1.49793 -0.814488 -0.0362957 1513.04 -265.729 168.132 2.81513 0.998936 1.66731 1849.76 -642.733 439.165 1.54318 0.479517 0.691365 1744.75 -164.423 228.111 -100000 -100000 -100000 -100000 -100000 -100000 0.933794 -2.83679 -0.32444 1583.98 -110.482 389.324 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.88896 -1.59258 1.25786 1791.7 -454.17 556.717 4.37767 1.40058 -0.106857 1260.91 -517.424 154.747 -100000 -100000 -100000 -100000 -100000 -100000 -2.58505 0.205164 -0.0564985 1132.63 -346.434 317.05
4759 0 -1.55559 -0.832747 -0.0220112 1525.52 -266.213 173.871 2.82382 0.951769 1.66133 1851.93 -645.339 439.634 1.55385 0.461866 0.677455 1755.65 -165.942 228.886 -100000 -100000 -100000 -100000 -100000 -100000 0.896525 -2.85101 -0.332887 1596.86 -107.949 391.816 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.89846 -1.5414 1.24793 1799 -459.068 555.955 4.39874 1.33701 -0.11559 1264.07 -505.105 156.723 -100000 -100000 -100000 -100000 -100000 -100000 -2.58707 0.245623 -0.0750332 1141.76 -330.601 319.32
4760 0 -1.56221 -0.821651 -0.0348685 1536.08 -261.679 174.92 2.83797 0.908731 1.6398 1854.36 -647.819 440.351 1.55337 0.446483 0.662772 1766.55 -167.543 229.384 -100000 -100000 -100000 -100000 -100000 -100000 0.841259 -2.85519 -0.339155 1609.54 -105.562 394.483 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.90502 -1.50791 1.23144 1806.36 -464.249 555.182 4.4328 1.21013 -0.0700046 1266.53 -492.865 158.95 -100000 -100000 -100000 -100000 -100000 -100000 -2.58511 0.253053 -0.0702292 1150.3 -314.546 321.96
4761 0 -1.53673 -0.776821 -0.0617443 1543.92 -253.879 173.026 2.84852 0.869431 1.61762 1856.2 -650.211 441.114 1.56003 0.42846 0.649561 1777.29 -169.401 229.867 -100000 -100000 -100000 -100000 -100000 -100000 0.803878 -2.85996 -0.347605 1622.57 -103.291 396.949 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.90997 -1.46687 1.21881 1813.31 -469.462 554.332 4.44988 1.14419 -0.0478561 1270.14 -480.617 160.997 -100000 -100000 -100000 -100000 -100000 -100000 -2.58477 0.268498 -0.0707912 1159.55 -298.777 324.46
4762 0 -1.56282 -0.798305 -0.0676496 1557.79 -252.004 176.465 2.85903 0.824871 1.59998 1858.57 -652.75 441.882 1.56871 0.409823 0.635085 1788.07 -171.386 230.33 -100000 -100000 -100000 -100000 -100000 -100000 0.756099 -2.86544 -0.353774 1635.68 -101.252 399.33 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.91701 -1.4272 1.20678 1819.93 -474.595 553.493 4.46603 1.07613 -0.0202856 1274.05 -468.429 163.027 -100000 -100000 -100000 -100000 -100000 -100000 -2.58918 0.341503 -0.0847509 1169.35 -283.78 326.71
4763 0 -1.56249 -0.761471 -0.0834987 1566.2 -246.891 176.572 2.86891 0.782737 1.58058 1860.55 -655.195 442.65 1.57559 0.390945 0.620936 1798.76 -173.546 230.677 -100000 -100000 -100000 -100000 -100000 -100000 0.727811 -2.87487 -0.361688 1649.01 -99.1269 401.633 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.92559 -1.39906 1.18165 1826.4 -479.939 552.463 4.49221 0.995085 0.023625 1278.47 -456.405 165.196 -100000 -100000 -100000 -100000 -100000 -100000 -2.58559 0.377563 -0.0872262 1179.52 -268.615 328.83
4764 0 -1.55485 -0.730583 -0.105379 1575.57 -241.492 176.198 2.87494 0.754779 1.55988 1862.56 -657.828 443.41 1.57981 0.371149 0.608692 1809.39 -175.868 230.829 -100000 -100000 -100000 -100000 -100000 -100000 0.674191 -2.87227 -0.367915 1662.08 -97.3471 404.099 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.932 -1.36225 1.16677 1832.54 -485.321 551.582 4.50615 0.925658 0.0506542 1283.14 -444.373 167.172 -100000 -100000 -100000 -100000 -100000 -100000 -2.57083 0.407921 -0.141477 1189.95 -253.556 331.82
4765 0 -1.56064 -0.710644 -0.119816 1585.81 -237.676 176.784 2.87686 0.711253 1.54182 1864.61 -659.909 444.064 1.58543 0.351221 0.592514 1819.97 -178.313 230.979 -100000 -100000 -100000 -100000 -100000 -100000 0.63295 -2.87524 -0.373301 1675.4 -95.7973 406.109 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.93444 -1.31347 1.15107 1838.18 -490.998 550.364 4.51824 0.849876 0.0764174 1288.05 -432.372 169.094 -100000 -100000 -100000 -100000 -100000 -100000 -2.55664 0.474249 -0.196913 1200.57 -239.492 334.3
4766 0 -1.58102 -0.687421 -0.129354 1595.61 -235.104 178.609 2.90737 0.682078 1.46566 1865.21 -662.341 445.614 1.58998 0.331134 0.578772 1830.42 -180.989 230.965 -100000 -100000 -100000 -100000 -100000 -100000 0.590093 -2.87751 -0.380384 1688.7 -94.4916 407.978 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.94011 -1.28103 1.13975 1843.81 -495.998 549.447 4.52745 0.78073 0.122018 1293.22 -420.526 171.017 -100000 -100000 -100000 -100000 -100000 -100000 -2.55506 0.509599 -0.199635 1211.85 -224.923 336.30
4767 0 -1.5826 -0.658788 -0.147119 1605.11 -231.123 178.561 2.91416 0.635983 1.43818 1867.23 -664.425 446.117 1.59224 0.311586 0.563284 1840.79 -183.8 230.833 -100000 -100000 -100000 -100000 -100000 -100000 0.553167 -2.87802 -0.386599 1702.23 -93.3218 409.712 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.94219 -1.23886 1.1208 1849.02 -501.706 548.246 4.53633 0.700963 0.145249 1299.05 -408.816 172.944 -100000 -100000 -100000 -100000 -100000 -100000 -2.54955 0.545964 -0.207679 1223.66 -210.567 338.23
4768 0 -1.58823 -0.636658 -0.162822 1615.4 -227.76 178.996 2.91309 0.593971 1.42028 1868.83 -666.602 446.784 1.59491 0.291421 0.549012 1851.1 -186.832 230.537 -100000 -100000 -100000 -100000 -100000 -100000 0.496987 -2.87972 -0.390396 1715.91 -92.3177 411.329 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.94522 -1.20554 1.1138 1854.07 -506.673 547.363 4.22882 0.49623 0.669035 1305.56 -396.41 176.288 -100000 -100000 -100000 -100000 -100000 -100000 -2.5476 0.578905 -0.206631 1235.71 -196.518 340.03
4769 0 -1.58011 -0.619639 -0.180376 1626.53 -223.932 178.335 2.92475 0.547336 1.41936 1869.81 -668.874 447.752 1.6182 0.266959 0.537404 1861.44 -190.206 230.615 -100000 -100000 -100000 -100000 -100000 -100000 0.460821 -2.87805 -0.395883 1729.45 -91.5506 412.813 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.94724 -1.17005 1.09141 1858.86 -512.287 545.984 4.21695 0.458981 0.703281 1311.57 -384.903 178.201 -100000 -100000 -100000 -100000 -100000 -100000 -2.54231 0.614712 -0.21433 1248.17 -182.703 341.87
4770 0 -1.5909 -0.590773 -0.19488 1636.24 -220.942 179.099 2.93273 0.507786 1.39258 1871.34 -670.953 448.347 1.6248 0.243108 0.523151 1871.62 -193.516 230.2 -100000 -100000 -100000 -100000 -100000 -100000 0.416838 -2.87757 -0.402297 1742.98 -90.9733 414.095 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.95637 -1.13667 1.08066 1863.49 -517.137 545.018 4.19917 0.354707 0.735285 1318.33 -373.236 179.838 -100000 -100000 -100000 -100000 -100000 -100000 -2.5477 0.662421 -0.202771 1261.84 -169.142 343.10
4771 0 -1.61053 -0.575423 -0.204628 1647.09 -219.736 180.386 2.93435 0.462818 1.38232 1872.65 -673.032 449.022 1.62947 0.221693 0.508558 1881.75 -197.02 229.666 -100000 -100000 -100000 -100000 -100000 -100000 0.362733 -2.87794 -0.401403 1757.08 -90.642 415.167 0.0636494 -0.773418 0.101847 1332.62 -351.681 170.55 -100000 -100000 -100000 -100000 -100000 -100000 -1.96783 -1.11376 1.05058 1866.95 -521.457 543.764 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -2.5397 0.699169 -0.209817 1274.9 -155.914 344.74
4772 0 -1.60582 -0.547582 -0.208723 1656.96 -216.407 180.174 2.93801 0.425813 1.36107 1873.83 -675.03 449.625 1.6331 0.199962 0.491788 1891.85 -200.663 229.029 -100000 -100000 -100000 -100000 -100000 -100000 0.324731 -2.87461 -0.407493 1770.76 -90.5095 416.156 0.0659849 -0.793413 0.0944042 1340.89 -340.669 172.248 -100000 -100000 -100000 -100000 -100000 -100000 -1.95632 -1.06058 1.04931 1871.47 -526.839 543.203 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -2.53785 0.732132 -0.21778 1288.34 -142.876 346.38
4773 0 -1.61921 -0.524398 -0.222175 1667.21 -214.614 180.868 2.95088 0.384119 1.356 1874.99 -677.276 450.854 1.61534 0.193628 0.478251 1901.37 -204.755 227.652 -100000 -100000 -100000 -100000 -100000 -100000 0.287564 -2.87151 -0.409426 1784.69 -90.6644 416.926 0.0349151 -0.771823 0.0574022 1347.91 -330.049 174.096 -100000 -100000 -100000 -100000 -100000 -100000 -1.95618 -1.0236 1.03825 1875.24 -531.854 542.123 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -2.52783 0.766251 -0.215778 1302.19 -130.22 347.9
4774 0 1.43084 -0.290585 0.536325 1852.29 -188.349 236.116 2.95065 0.346402 1.33613 1876.06 -679.1 451.334 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 0.23216 -2.866 -0.411811 1798.89 -90.8971 417.637 -100000 -100000 -100000 -100000 -100000 -100000 3.65683 1.49889 0.715248 1730.28 -639.036 236.449 -1.96027 -0.991521 1.02142 1878.82 -536.783 541.008 4.32671 -0.125732 0.659351 1348.98 -330.101 186.191 -100000 -100000 -100000 -100000 -100000 -100000 -2.52312 0.804719 -0.206766 1315.99 -117.833 349.31
4775 0 1.42719 -0.308665 0.514333 1862.99 -190.828 235.431 2.95162 0.316832 1.29511 1877.35 -680.902 451.576 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 0.18933 -2.86158 -0.408576 1812.7 -91.6172 418.012 -100000 -100000 -100000 -100000 -100000 -100000 3.66481 1.44412 0.709928 1731.1 -638.493 236.672 -1.96504 -0.962119 1.00282 1882.14 -541.636 539.884 4.3047 -0.15653 0.722719 1357.11 -319.184 187.749 -100000 -100000 -100000 -100000 -100000 -100000 -2.52052 0.848179 -0.20086 1330.1 -105.734 350.72
4776 0 1.41901 -0.322744 0.490759 1873.77 -193.576 234.741 2.94933 0.278321 1.28334 1878.22 -682.653 451.981 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 0.147423 -2.85806 -0.410131 1826.78 -92.4351 418.231 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.96641 -0.927897 0.987273 1885.28 -546.394 538.816 4.28644 -0.241852 0.720257 1365.52 -308.742 189.58 -100000 -100000 -100000 -100000 -100000 -100000 -2.51282 0.8833 -0.201789 1344.98 -94.0307 351.83
4777 0 0.475734 -0.695966 2.31703 1693.18 -193.214 175.565 2.95217 0.244331 1.25819 1879.25 -684.387 452.417 1.61209 0.114065 0.441556 1940.27 -221.737 223.058 -100000 -100000 -100000 -100000 -100000 -100000 0.100334 -2.85155 -0.410287 1840.89 -93.4584 418.424 -100000 -100000 -100000 -100000 -100000 -100000 3.70826 1.25775 0.54877 1731.82 -636.304 235.566 -1.95498 -0.856722 1.02784 1890.5 -552.889 537.173 4.27676 -0.310074 0.732917 1373.84 -298.315 191.227 -100000 -100000 -100000 -100000 -100000 -100000 -2.52083 0.903649 -0.128255 1360.02 -82.254 351.92
4778 0 -100000 -100000 -100000 -100000 -100000 -100000 2.94678 0.188865 1.25763 1878.67 -685.543 452.505 1.60904 0.0957024 0.423851 1949.85 -226.37 221.535 -100000 -100000 -100000 -100000 -100000 -100000 0.0487776 -2.84763 -0.418895 1855.14 -94.4705 418.374 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.95349 -0.823344 1.01811 1893.43 -557.596 536.127 4.25936 -0.354055 0.75999 1382.41 -288.006 192.973 -100000 -100000 -100000 -100000 -100000 -100000 -2.51823 0.933239 -0.12764 1375.43 -71.0857 352.89
4779 0 -100000 -100000 -100000 -100000 -100000 -100000 2.95627 0.167071 1.20798 1880.92 -687.664 452.913 1.60709 0.0752512 0.405524 1959.33 -231.136 219.931 -100000 -100000 -100000 -100000 -100000 -100000 0.0153271 -2.8411 -0.42566 1869.17 -95.877 418.073 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.9535 -0.790927 1.00502 1896.15 -562.062 535.133 4.24225 -0.392035 0.791064 1391.27 -277.932 194.703 -100000 -100000 -100000 -100000 -100000 -100000 -2.51096 0.972537 -0.127194 1391.16 -60.3715 353.77
4780 0 -1.44648 -0.21484 -0.43995 1737.53 -175.667 170.066 2.9738 0.0885815 1.22895 1875.13 -686.37 451.949 1.60029 0.0320036 0.346259 1970.28 -234.219 218.643 1.85824 0.703538 -1.25623 2015.99 -597.737 120.227 -0.0202837 -2.86644 -0.440672 1884.62 -97.5021 416.802 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.943 -0.724645 0.972574 1898.11 -565.387 534.098 4.21418 -0.429643 0.86942 1400.75 -268.151 196.561 -100000 -100000 -100000 -100000 -100000 -100000 -2.50442 1.00979 -0.126752 1407.06 -49.9674 354.58
4781 0 -1.45606 -0.181655 -0.453608 1747.98 -174.672 170.475 2.97931 0.0169355 1.22155 1873.68 -686.85 451.575 1.5925 0.0178915 0.32609 1979.5 -239.393 216.706 1.84353 0.692199 -1.26456 2016.59 -603.646 118.934 -0.0597328 -2.85917 -0.444531 1898.67 -99.4724 416.184 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.94404 -0.695842 0.955715 1900.45 -569.599 533.088 4.19511 -0.520954 0.84295 1410.08 -258.868 198.769 -100000 -100000 -100000 -100000 -100000 -100000 -2.50015 1.04437 -0.125667 1423.31 -39.8877 355.24
4782 0 -1.45752 -0.162026 -0.469474 1759.79 -174.044 169.986 2.98951 -0.0590835 1.20699 1872.15 -687.269 451.008 1.58477 0.00280073 0.307932 1988.52 -244.757 214.575 1.84242 0.666203 -1.27406 2017.07 -609.309 117.36 -0.101546 -2.85226 -0.448669 1912.82 -101.677 415.397 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.95505 -0.667007 0.930043 1902.5 -573.581 531.702 4.17315 -0.58682 0.880762 1419.88 -249.518 200.918 -100000 -100000 -100000 -100000 -100000 -100000 -2.49302 1.07995 -0.124661 1439.8 -30.1967 355.82
4783 0 -1.47129 -0.143774 -0.477592 1771.02 -175.043 169.999 3.00305 -0.130405 1.18477 1870.31 -687.611 450.305 1.57624 -0.0142647 0.295522 1997.62 -250.083 212.553 1.86568 0.653795 -1.31449 2016.35 -614.238 115.437 -0.155963 -2.84429 -0.451493 1927.38 -104.123 414.392 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.96901 -0.633948 0.987847 1905.07 -578.474 532.302 4.1462 -0.62902 0.920824 1429.84 -240.15 202.076 -100000 -100000 -100000 -100000 -100000 -100000 -2.49194 1.13155 -0.12341 1456.29 -21.0445 356.47
4784 0 -1.48099 -0.128005 -0.476018 1781.91 -176.725 170.188 3.01233 -0.203555 1.1664 1868.06 -687.833 449.268 1.57068 -0.0333592 0.273821 2006.15 -255.685 210.172 -100000 -100000 -100000 -100000 -100000 -100000 -0.195298 -2.83671 -0.456495 1941.37 -106.837 413.224 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.97864 -0.601184 0.980034 1906.68 -582.674 531.457 4.13378 -0.760412 0.843687 1439.84 -231.382 203.99 -100000 -100000 -100000 -100000 -100000 -100000 -2.48622 1.1631 -0.127634 1473.35 -12.0796 356.92
4785 0 -1.49189 -0.102809 -0.501632 1793.7 -176.588 169.429 -100000 -100000 -100000 -100000 -100000 -100000 1.56546 -0.0537218 0.252748 2014.58 -261.434 207.658 -100000 -100000 -100000 -100000 -100000 -100000 -0.234507 -2.82424 -0.459542 1955.47 -109.888 411.982 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.9798 -0.574459 0.963066 1908.47 -586.458 530.488 4.11384 -0.814956 0.855697 1449.81 -222.037 205.662 -100000 -100000 -100000 -100000 -100000 -100000 -2.48033 1.19626 -0.127336 1490.68 -3.50264 357.20
4786 0 -1.49744 -0.0763542 -0.515979 1804.77 -176.866 169.05 -100000 -100000 -100000 -100000 -100000 -100000 1.56255 -0.0702431 0.226955 2023.72 -267.351 205.209 -100000 -100000 -100000 -100000 -100000 -100000 -0.299459 -2.81705 -0.462697 1970.36 -113.012 410.361 -100000 -100000 -100000 -100000 -100000 -100000 3.96306 0.807881 1.18305 1735.58 -628.975 231.901 -1.94774 -0.524032 0.937449 1910.98 -588.609 530.269 4.34994 -0.60845 0.711659 1459.8 -212.712 206.542 -100000 -100000 -100000 -100000 -100000 -100000 -2.48419 1.24345 -0.118308 1508.51 4.74728 356.77
4787 0 -1.54597 -0.0586246 -0.500307 1814.53 -182.036 170.983 -100000 -100000 -100000 -100000 -100000 -100000 1.55682 -0.0891149 0.206219 2032.15 -273.317 202.591 -100000 -100000 -100000 -100000 -100000 -100000 -0.331751 -2.8106 -0.471097 1984.56 -116.552 408.683 -100000 -100000 -100000 -100000 -100000 -100000 3.96493 0.790399 1.28685 1735.67 -627.823 231.222 -1.93844 -0.493391 0.926064 1912.77 -592.02 529.485 4.32588 -0.69604 0.704831 1470.36 -204.288 208.36 -100000 -100000 -100000 -100000 -100000 -100000 -2.47633 1.28251 -0.119249 1526.2 12.5165 356.91
